Date,SPY_bh,AAPL_bh,MSFT_bh,GOOGL_bh,AMZN_bh,META_bh,NVDA_bh,TSLA_bh,JPM_bh,BAC_bh,WMT_bh,PG_bh,JNJ_bh,XOM_bh,CVX_bh,HD_bh,MCD_bh,KO_bh,PEP_bh,DIS_bh,NFLX_bh,ADBE_bh,CRM_bh,INTC_bh,VZ_bh,UNH_bh,portfolio_comm_0.0,portfolio_comm_0.0001,portfolio_comm_0.0005
2023-01-05,213779.09361394617,508145.20559976425,544724.79293343,325559.4839003755,538830.5761618633,161810.0422560857,2950393.1415412715,754685.0830033838,271044.2154520333,221716.96124135397,198289.62020021616,209527.37408386942,212086.9177243124,170081.08884981254,220040.21197604647,365827.95051008137,346093.501777,190823.96037577366,236291.96668790304,105200.1839292489,621281.589454298,454022.69708074926,230148.5878572282,95264.77806956855,128226.67910413191,549037.4001254347,8397.260970910305,7964.82370384174,7383.7142993179605
2023-01-06,218681.4772679675,526841.8973326088,551144.5078992392,329864.94594698306,558018.9539219997,165736.13413324795,3073249.182838014,773288.8931823291,276230.8465753319,223929.54967688234,203147.58310053183,214516.82712590304,213806.84399943904,172136.82076222743,221697.63548398492,368216.7783712046,355743.7862926447,194505.4684752511,241628.91479014937,107489.14678903592,633017.1514203699,459980.6702308477,237187.73648386615,99309.03500032853,129733.42094408367,549082.3237717117,8252.631160577053,7827.6549797816815,7256.83104049838
2023-01-09,218557.50548172885,528996.0312651694,556510.6513145948,332433.2055410011,566316.6254444345,165035.07082446458,3232299.0429547573,819182.8245226089,275089.34685722383,220545.5086466524,200614.7873233041,211896.61944539004,208267.47449806833,168928.6063790999,219964.82421019187,368541.4376914906,352813.03961818735,192081.80021529036,239267.27595231438,108461.95198266882,632254.8405620316,472739.87876497034,248311.96375154337,101313.87891392027,129211.83308447283,549149.5444844783,7902.639967759365,7494.141687469059,6947.772177812223
2023-01-10,220090.19212039202,531353.6043474356,560749.7396496997,333943.9225385441,582587.8700611604,169521.99372751417,3290418.026286698,812890.3746627477,277552.45379572356,222042.2915875377,200490.23982033227,211687.62383583406,207769.29932601305,171451.57679142247,221044.6808715614,371811.66079357144,355004.569147581,190609.21514674873,237292.63586321325,109366.08310688497,657070.0237985392,468205.7359043923,248885.89240757085,101763.24307419702,131023.34470716552,544599.9909933031,7670.133521874661,7273.836536483342,6743.923386689787
2023-01-11,222873.89776821187,542571.6130799295,577705.8238196804,345652.00833964156,616426.8024652104,169394.4955640528,3309445.5344879706,842779.589770477,279615.14963934396,223734.27816599802,202247.94140345952,209973.38966136266,207437.1023522533,173445.04049903213,219989.9165541147,381517.70000506495,354872.62619913486,190241.0786142112,237559.48097662927,110247.3347910039,656508.3250884851,474053.09653873945,244598.21063598307,103180.4669249367,128618.36290196156,552892.3029721001,7672.782115777249,7275.981868819767,6746.22126114047
2023-01-12,223685.3021679994,542246.5393308725,584419.6267163581,344178.96624259144,617593.6656141793,174263.85409406846,3414926.905925197,845105.0399517157,279334.83219574933,224319.98410135604,200421.03026895234,208788.75534257974,206393.33825781435,176326.15989551117,222350.56794959118,382526.54175165924,352073.7350357821,187786.71392229857,234530.75227221687,114230.1001377682,662265.7368665381,476278.7199153574,252532.09367748263,104701.38441191876,130586.07663568789,555435.9991813425,7455.255816300625,7069.438402251774,6554.573374864225
2023-01-13,224553.10467166986,547733.625273191,586183.8082252911,347918.0547658168,636069.0070491903,174607.98925703377,3495177.2384826816,837171.0927767296,286383.656843438,229265.88500143756,201085.34959482888,210279.98172830453,205717.19612522403,176217.15048465464,222953.27143371743,384080.49815701315,354978.2286484296,188461.67200025285,233810.28879956368,113760.87499558722,667662.1003456762,476057.53707016894,252380.14132957126,104079.18157100302,130742.23427425946,548600.5021050408,7399.058276017422,7015.191087798649,6505.264636155729
2023-01-17,224141.72499089854,552529.7560504107,588928.1162078,344783.3053678594,622650.10556506,172543.04093126635,3661259.717186678,899343.3841147159,281958.09697727213,224645.43661949656,199867.41983460632,209666.7510423304,204447.99117562943,175874.50179762059,226632.3450057764,379813.01583271037,361869.42785047647,189228.65447674363,234904.29876385903,114344.55989922321,654422.0046617549,476057.53707016894,250624.60564186308,102316.30087071612,127587.68394458879,543568.9804968401,7161.3913334209865,6789.324243621403,6294.849993821745
2023-01-18,220602.99510884573,549562.6539206305,577803.8403123299,344141.32041223784,618825.3682319863,169560.2549492362,3594040.7329713367,880807.9326948008,273487.339756629,219439.2144288882,194926.44175981614,204050.21806744815,201364.012402154,172261.3972242853,222538.94877695863,375360.13564336905,351215.668684174,183491.65358823442,228980.37849655558,113348.86632821182,654642.6282831562,471813.6782373883,245526.668567272,99585.55364272272,124839.16719385065,533663.1151235254,7061.817725022549,6695.1612339778485,6206.84542381442
2023-01-19,218997.04833778518,549806.4907684873,568296.6635074388,351430.4543430207,607286.4156799739,173550.0370447111,3467461.9011409283,869796.119348914,269842.73485756974,216250.47205886623,192144.55097664474,199734.90912159116,201091.15779666998,173367.13848894666,224761.4040329133,360505.2576041548,347968.1146618323,183215.55443369722,226325.287951636,113394.6430829688,633478.524924854,473500.1605189254,247147.25778287402,98237.48167362322,125120.26280260267,542762.2587184642,7332.358408768887,6951.68293960529,6444.392596360807
2023-01-20,223076.76232190488,560374.0997143543,588609.5722199187,370201.1014094366,630429.1602528369,177654.52432079465,3689595.387827849,912543.8257592632,270503.54671142646,220285.2145054493,194511.20094570992,200506.2307063407,200154.10972464038,176528.6383676545,227147.14777231254,365282.87458886154,354568.9125931522,184319.97701077367,226658.84434340612,118430.33635011264,687080.8818401909,492645.870782476,255317.388861754,101002.78433070598,124932.870671486,545406.8226094451,6621.171933015103,6278.048437194401,5819.7253791061685
2023-01-23,225753.35821200072,573543.2447346008,594392.1992099655,376886.04156564793,632179.4302472783,182625.85391198428,3969638.905553057,983197.2474380304,274889.04238585394,223343.8301668625,197417.70520854657,197813.54142117713,199644.04603083257,175609.7684714878,226845.81817706669,365839.57177199353,355506.2846135745,184780.1768802392,225644.814578855,120959.63164101444,717011.5409379546,504534.18504689215,263116.14200875815,104632.24620476575,123777.21668354767,544387.1254028758,6063.983200867886,5749.390119628483,5329.7246619430825
2023-01-24,225511.0652129087,579314.9121196327,593069.1111444157,368992.53943945793,624400.3755595016,182460.15339021894,3984530.0676877187,984154.7918870416,277252.0877689381,224970.7533910184,197943.62192583657,198893.43353670777,199644.04603083257,177245.02979167787,227059.31349517417,368402.331186402,355862.65735852445,185761.9045857549,227739.5395523859,121314.41489630297,729870.4620612793,499474.73820228083,261411.23090048865,103422.43013824154,126244.63041345678,550875.2788506284,5987.521790345425,5676.9473095698895,5262.941641923551
2023-01-25,225595.55473876366,576591.5206934528,589565.1657306425,359626.1405669142,629975.3828870169,180369.65834102483,3996526.7364603407,987848.147800508,278593.727085199,226923.0476853437,197002.4808886137,198753.21864062076,201067.42084935968,176310.5794934941,224861.86199587336,367903.7015752911,360404.0217242447,186927.74598566274,229393.9838389579,123740.69908307963,738155.5945602847,495120.30904006306,263622.5712255341,102661.97139475051,125963.57927716683,551883.7359924812,5960.1360195476955,5651.4086628718915,5239.282153245573
2023-01-26,228074.93664855164,585127.0718110082,607672.8379437263,368312.67609236867,643199.8154226562,187762.8644037999,4095596.6133468896,1096188.01424393,280315.99271029554,229981.67692141872,196822.54595152987,197953.75631726414,200331.99649278584,183396.6584777213,235798.6026022732,363902.965949412,362674.7257664402,186559.57051473373,227112.43978568056,125548.97920607448,731956.7824880095,505695.36334439594,278679.9509895376,104010.05020109359,125776.17232189613,551861.3290882257,5875.2290371258205,5570.164506988102,5164.032237168913
2023-01-27,228599.00490711938,593134.2046379931,608064.9039143246,375299.80034628353,662777.1310797743,193422.56242661693,4212040.567040087,1216770.6735183713,280996.88612198655,230697.52314004736,198331.1525287135,197140.3516428524,199549.1182896888,180048.2872305188,225326.50222138115,367242.60672264826,359691.1887970032,185577.85578868186,226311.90444543245,125365.85431248399,723731.8757226298,512455.0873952778,277717.7957450198,97338.75335306971,126931.8040736034,544656.008253942,5762.649004777188,5462.696458892399,5064.260790940885
2023-01-30,225730.7917951163,581225.1145961441,594710.8201036864,366122.1829581541,651821.6348312582,187456.9904625566,3963227.213318089,1139893.2651032906,278613.87459232006,229721.3963548775,196739.49778870866,197757.46942836943,192159.3093991796,176855.66660022413,218734.30275119943,364401.595560523,357618.59591149545,186038.01671975592,226125.10828264867,123134.13473934642,708365.3601400343,502377.7050391974,278105.9961303117,96612.86371315521,128212.35897133713,544364.6818860315,6045.723360856289,5729.467729644352,5312.819766160612
2023-01-31,229049.81303328968,586468.3636906057,607207.3653491703,373298.0886964833,668546.6073557806,189891.65991699471,4040788.2488056934,1184761.2410532702,280275.9944678441,230892.78107626975,199120.05234590854,199678.83712878346,193843.6703495356,180671.24964570274,218508.31662817366,375916.75535142166,353011.085196869,188124.16700234805,228179.86607327012,124164.1564077849,709869.9321207389,511943.6205222919,283541.5614171528,97684.41703986052,129836.50811122118,559380.419807264,5983.276221116299,5670.412927703434,5257.896182176237
2023-02-01,231484.08004763702,591101.8314490403,619311.6908123766,379303.19457574456,681641.4104117671,195181.61719000168,4331586.9779675305,1240777.8522317144,279534.9882812239,233756.16595078426,200227.2402262539,200814.77796107662,195622.8988967432,178693.37969092594,215168.26653428777,380462.41194836167,351519.31671215047,188154.87641376376,228900.32954592333,125194.18701350469,726179.3209739848,530716.1084643886,290040.5311073891,100484.2888005198,130211.26272514647,556926.3878276323,5473.099400361294,5187.1149044795575,4808.763167497282
2023-02-02,234853.8308779798,613009.6198398424,648347.6828414708,406911.5128216756,731946.1058390576,240624.5683349344,4490016.702469145,1287697.7389622945,278233.34720741457,235122.72716042778,198774.02108318225,199384.30205323815,196358.34330141442,173102.3784611823,212217.49104687228,394030.1190181855,347479.64595308836,184933.58116321565,226778.86047694786,129566.08158754715,736009.0483999287,542203.5261852561,294800.8137665316,104355.72072512798,130648.56044493215,527600.8759195709,5369.637228886696,5086.885245743927,4709.644124085455
2023-02-03,232357.53312469262,627966.9858405438,633033.4614424402,395732.18378374603,670232.0873394074,237769.2805163656,4364058.599306733,1299393.4529920362,282538.7804476522,237075.1164773861,196130.58239111744,200001.39656271,195255.21679060234,174301.5620854989,212769.94340270123,384416.77873921127,348826.2028727757,183553.0075137467,225644.814578855,126704.89141873531,734023.053178768,524371.0336954747,288723.84658760985,104805.07804816113,129649.0715076424,528934.3430108948,5316.417540471169,5037.036414567169,4663.067151124029
2023-02-06,230937.4812488413,616708.2325131933,629161.9445680012,388631.83133737755,662388.1931827926,237170.1294053382,4361784.439244112,1332086.89050551,284200.90032317623,236684.62775426495,194704.97449423504,198304.340109572,193772.4795557021,174005.6813061477,213008.53106473148,381830.7768009784,353697.62134362996,184596.0891447747,229247.24652693432,125743.54381971358,725156.1722337366,518703.3867594878,285364.622747311,100379.15250588054,128930.70782741276,532542.6234603949,5272.575865666481,4996.415564957794,4625.225125367193
2023-02-07,233957.86519902438,628576.5779601859,655600.7494858603,406533.8626424292,661934.4158169727,244257.48114800933,4585984.9128586035,1346108.1590810078,287665.28230869985,239287.650614267,195120.1988141679,196369.053334148,193819.95345032268,178973.7067698916,218596.15090531204,377111.11117567366,352931.9544027379,184289.2935582856,228900.32954592333,127757.81933911485,728105.0904615198,530577.8639128567,289128.9742391115,101638.6958450139,126650.67881654331,534380.3923478224,5227.033026616188,4953.745097581085,4585.574029023199
2023-02-08,231399.57258345382,617480.5507237487,653566.9745559914,375299.80034628353,648580.3538016806,233817.7007791947,4592602.987491465,1376749.6858138812,285642.74958074803,237530.6549801498,194068.34888541448,194335.5183720734,194069.0109642042,177416.3341089712,213460.56975123475,371997.13613368943,346964.7493078515,183215.55443369722,228366.6393190912,127929.48663809418,735888.6734583871,523030.1416996107,286343.7052580386,98804.71307609844,126557.00498721603,541484.8088877791,5118.681975285622,4852.183207932648,4491.1893015451715
2023-02-09,229393.49346340774,613212.7751649711,645946.297998016,358832.93274681416,636846.8828431539,226794.09811825427,4619904.373931694,1417992.7689739421,281197.07518210454,232454.62737145947,195867.54980869233,192203.82832752887,191447.60194181863,178085.97097612754,211501.79450123318,365920.6881801404,344113.28644287295,182908.75884720817,230528.0984879388,126304.33140868982,727202.3931885231,519505.13766027114,293146.52723770076,97020.35659370439,124339.4375493598,544297.4611732651,5020.375224034401,4760.440158311066,4405.576954896002
2023-02-10,229928.88080707408,614718.9375878427,644672.3912169301,357171.1091653498,632762.8865507746,221988.50829110865,4398185.233514875,1346655.3422468025,282438.66943027155,231543.5775152559,198912.4401859421,193900.78003846368,192337.2162154224,185592.54725421115,215934.1699145897,367068.7526444424,346436.7370613774,182908.75884720817,235091.1178436055,123672.03395094415,696830.4103222468,512842.146827779,281954.77432757354,97265.27349623886,124964.07551572306,553844.7062407256,5302.563021580788,5025.464854661163,4651.924550110845
2023-02-13,232627.98929906968,626279.806409563,664813.7614540433,357322.2738895498,645274.233303265,228718.93188796172,4506356.4950748505,1331266.1679390767,285502.5413969856,231999.06171937208,201943.44246923053,196439.1607821915,193048.94372088078,184870.6285924542,214728.78509315453,375174.62156571134,351426.93916076986,185915.2829098037,237185.91156802443,123214.24852881178,719318.4849860863,518385.4285095955,288791.37223005993,99889.33237529876,125932.34478462172,555077.4154880769,5305.286410252663,5027.229659501251,4653.851769501714
2023-02-14,232520.9333563303,623633.8044847595,666896.4484979376,357586.6668062033,646311.4175145575,228782.62210627436,4751032.71199308,1431193.2106184897,286764.1842283435,231803.8580817971,201362.17130617524,195331.24430827957,192206.7431976054,182704.9126596307,216373.69564935743,369260.4839035354,351968.1544458227,182816.73444867163,234517.4145999386,123214.24852881178,722106.9288003839,522394.26738614024,286900.78525745164,100204.21479146031,125963.57927716683,552253.4865252859,5019.550398747536,4760.032668534454,4405.3327990122125
2023-02-15,233276.04728220424,632304.5822453062,661565.9509392654,366122.1829581541,655776.0016439847,225825.36322653154,4708219.434750193,1465323.0169877387,287965.71428477217,231413.39650799969,202856.90628357077,194882.4937954792,189039.72520473867,182155.63339674525,214093.54793451584,371881.19467734586,351902.204830935,182816.73444867163,234837.63331943037,125022.51971452536,725035.7972921951,519684.85135863133,288825.1481528841,100938.96549906374,126119.75173989242,550483.0481883908,4890.362292210671,4638.8290132915345,4292.259594971685
2023-02-16,230064.0999250985,625710.0128028536,643953.3216160878,360721.32899374294,636263.4759976811,219808.7959213145,4550618.007420204,1381879.410583123,284000.6453137715,229591.16104897385,199673.64628608123,192330.07759651556,187699.32946131064,181622.06804403474,211002.67168129666,372518.969531085,350938.38301468437,181681.58948071566,234170.52053589025,121119.85921994515,703550.7451069222,504782.9999278614,283777.8880641287,98664.76837435714,124433.13361491814,546112.7865438486,5118.976561467262,4852.980327073273,4490.876954133062
2023-02-17,229489.3379510178,620987.9917763405,633906.6503459656,356340.28458503535,630105.0123666696,220369.62694720188,4423624.829319694,1424763.9388760503,284841.72954312887,230046.75385038496,202676.98784066032,196355.04115495738,191617.91052915048,174638.40316766797,206290.33835132228,368703.8254579431,356430.30058007024,184442.7238001897,235197.88797271962,120421.72349213542,698034.0832119525,493295.5822069939,278815.00227443763,96600.50197674967,125619.99985917054,559257.1818338587,5138.999457280251,4872.756255570587,4510.130917603521
2023-02-21,224885.57364665854,604420.2051247522,620666.4640838674,346671.7016147881,613120.7314248183,219349.91633546184,4272021.934060305,1349938.3368770524,279615.14963934396,224645.43661949656,203908.77270649758,196214.7331546897,188762.64045070528,174465.76376879646,203946.82859238263,342670.10694756807,354529.3034774159,183460.99609467405,235064.48833297432,116839.50921813535,677050.5040031077,479264.6250459303,272822.40939458035,91177.44650420966,122434.22986110879,550550.3421263347,5328.294424931618,5049.965983811554,4674.209404999761
2023-02-22,224575.61727356966,606170.3936118656,617816.9873656203,346142.9448516202,620964.6255814332,218126.1851168164,4292496.886626886,1373808.6937078177,277472.3583868903,223148.59937996374,199632.17993427732,197042.24311247276,188499.7898458191,172205.8845322655,203123.4099277316,343597.8710235552,354648.13082462485,184013.20738321226,234984.37063145402,116370.28407595438,671794.5652014831,482056.9793670956,275759.6307235646,89113.1869438458,122684.06132900764,547838.4476848212,5299.945895115944,5023.772624436554,4649.9092150278375
2023-02-23,225770.25611717172,608165.1127402466,625824.9617321349,343272.5593001771,621159.0945299241,219298.88175202644,4894364.891962138,1382084.695589249,279695.1790988904,222953.35501840318,196656.46612006077,196411.11314776508,188440.00641940077,173790.97348674847,205124.90638817195,347088.31703887146,352192.6279609973,184350.67344272556,235237.90098955444,116427.51842532253,649266.3910656999,479706.94854999316,277042.5131173211,89603.01391167117,120341.59298135602,550976.0733071895,5370.06148425779,5090.35418647879,4711.833752686529
2023-02-24,223358.50170472416,597214.9713364771,612191.7481764423,336625.4103250158,606119.5525310051,217195.63296225836,4816183.523175117,1346586.9834877723,282218.39881231927,222627.94322424827,197182.43231987086,195303.19667385315,186337.36196509044,173806.6606952918,205732.9915488853,344015.3454889796,348100.03575094306,183583.67798677093,234770.8991241137,114790.91453858827,636226.869267208,443102.0524907432,273801.4919053079,87958.59529377482,120997.48026441844,542728.6483620809,5456.80980960569,5171.589110795197,4786.905274445562
2023-02-27,224119.23032732695,602140.5891930166,614500.8075593826,339420.2716546375,607805.032514632,216112.1536476483,4860651.022549785,1420113.0385135727,284681.53872546245,222627.94322424827,195756.85741133516,195134.93414333972,185931.16746386257,173492.76966545125,206252.356559771,343261.62917889684,349552.3044166022,183522.298102331,234704.23367968504,114962.57290028631,648022.6187040505,445562.65363728296,275388.2527916887,87118.89289710899,121434.73351174203,541596.8434090568,5245.010920445534,4973.255504075226,4602.624951416998
2023-02-28,223290.89214571196,600064.4439470506,612683.0611331249,340137.86804249824,610851.8445957187,222995.54364683205,4801705.125836243,1406980.9556280556,287064.61620441574,223213.74418223926,196711.820565826,192919.0197293578,183099.6944770198,172488.3877942036,203655.48721170795,343876.2389838911,350415.332837345,182571.2668287672,231528.79058021164,114001.21636398329,646217.1476323472,447815.9090496815,276181.6332348792,87223.85826065856,121216.14394846531,533327.0115596927,5228.073813359352,4957.031989518341,4587.025029236822
2023-03-01,222434.35491215554,591515.9630432018,604945.2569813438,341270.93486079475,597497.7331224032,221057.99537882925,4694568.939214367,1386872.4178343045,285462.5431545341,222172.49974411764,193971.46211115192,193059.2928155577,182275.3568085193,174026.34836897757,205276.9664352804,337208.3462740927,348835.34007497097,180577.14094471157,228593.44849870977,112776.6300819057,628864.5603028811,447027.95307363156,282494.9532639752,88623.35313877683,119623.22930112637,532520.2165561394,5297.037726323219,5021.981540147003,4647.095215851812
2023-03-02,224164.27346945475,593958.557354364,616834.3999051751,347464.8222244703,597238.424705074,222472.89535810935,4821974.091373509,1305685.9028518975,282498.7492305573,219356.0289009981,194455.87948829136,196242.82734120646,182132.0129121776,174826.7431258986,205922.96694709334,339794.30947478575,355275.0565637628,183215.55443369722,232811.26964556624,113211.52712665961,625654.8424560429,461017.44108786696,314973.00546493905,91667.27347203503,119966.78648289164,535299.2218726533,5422.796125775325,5136.015199569667,4745.715636984507
2023-03-03,227759.4193937186,614800.4267775558,627102.3292760056,353696.55890947446,615195.149305427,236137.6258107455,4941107.737505164,1352810.9702240857,287685.39684117754,223744.4591623945,194691.15237696707,197673.30324904496,184007.69285593065,177039.53403516792,208963.17128248783,346091.13529172906,357266.74804897234,182356.52159974226,232582.87919552295,115752.26213761001,632274.8902980036,475587.5393440112,314702.902895139,92367.01749247237,119498.27650679188,536262.9384311725,5238.154634839046,4963.585109619105,4585.533746496836
2023-03-06,227917.16905197102,626198.5064362348,630983.4593804023,359286.1652881607,607740.1930457938,235691.49996546682,4871613.802490043,1325589.2600040403,286003.2283824627,223285.92065935934,194663.47515408444,196831.89749229708,185847.5067534522,178608.90907947594,210495.93035623265,345812.68985631375,359351.3635689475,185178.9968652648,233053.0206848505,115202.92320596366,625955.7415470418,479706.94854999316,310263.3735884337,90932.52276443159,119154.72673710363,538750.5441545988,5269.233400708186,4993.005149749721,4612.841813818613
2023-03-07,224423.48231204602,617120.72423202,624301.9953893026,354489.67951915663,606443.7004171723,235194.33953675276,4817415.09629665,1283867.5611662501,277592.5179874619,216146.5715969748,192725.88811639344,192919.0197293578,184091.33351824363,175156.28131183513,207785.11563351582,337103.9486045818,354690.8439659873,184105.23178174876,231897.8453471691,113371.75470559031,618814.132729826,476638.10512576374,309453.1182854304,89323.10399645776,118405.14338848289,531018.6610703105,5204.511026745784,4931.304340270961,4555.838796393076
2023-03-08,224789.7650357049,622290.6204413141,623196.550849997,355962.6053356496,608842.2167259246,235780.73690720616,5002143.947892398,1244813.210669367,275950.41372048535,213264.6030103713,191134.2003880419,192947.12555389715,182741.33473616553,172598.2783589017,206467.71221052587,340467.83907767467,352300.78795253334,184197.28213921294,232529.13891804434,113646.43310869478,625474.3183065855,478075.77252633165,308828.51264356734,90897.53658899627,117218.2771442305,527343.0866828666,5034.013727551448,4769.75695028683,4406.138959662119
2023-03-09,220642.44149257295,613009.3044792012,619806.7337022827,348673.4132645883,598016.3499570611,231599.74680881793,4848030.857529119,1182709.33027267,261011.46586056854,200033.84163202185,189847.07757061278,191530.65018722668,180686.46489793665,171264.29154763857,203326.1418926648,336391.37156166806,347387.98975977575,182417.87552525458,230769.55160670826,110029.8907372676,597369.180016497,467749.53310296795,301688.0624516551,92506.97586870086,114157.41546804117,520967.0409815689,4945.132227307307,4684.537521270717,4327.600354925791
2023-03-10,217458.71112573685,604501.4420259524,610644.1335119985,342290.65720608056,588162.8773886757,228820.90294913572,4750597.806556904,1186265.968668076,267639.86380483035,198265.3618339694,189570.2723534398,192400.19668258165,181128.46530110386,169145.66394207667,202262.03161834655,334417.38401326915,347919.1497505467,181650.9060282276,231078.49518056275,107088.58677899043,587298.6644446151,455211.5074140338,292336.2981378959,95235.99327406674,114563.44163489665,517672.01784058224,5020.184904461848,4755.0804652251845,4393.085975424448
2023-03-13,217148.7368143197,612520.8739179483,623737.0066382237,344103.5001610486,599183.21310603,230592.71145309447,4750804.584323376,1193379.1410943703,262833.7600664373,186737.51463687915,190123.8827877858,193732.47095585987,182860.78130041782,167199.62233212317,201046.01632464046,334662.82506485394,349313.3163027251,183491.65358823442,233335.1284954097,105978.44238380529,588803.2364253196,448258.2325537443,296269.3982278253,94291.33235109491,114126.18838757307,521439.34337519004,4853.664953595149,4596.985994247401,4246.771007315318
2023-03-14,220738.23216519837,621150.7178672538,640612.6857528375,354905.1208794531,615065.4703677507,247316.75033120482,4977733.496497003,1253431.1107104672,269582.40004787914,188375.02609728742,191134.2003880419,196130.6368035007,183888.24629167837,167827.41774262005,203642.79708543455,333553.14950240176,353057.66744059644,184166.61166618872,233093.35453916277,106848.24541059435,591671.9174463601,460782.421131631,308727.2372814915,98000.00369211154,115188.09442541393,522451.53500108555,4574.413538342464,4335.022285369838,4003.551091925303
